"VCI","LAI","TrendSig","PreSum2000.2020Mean","SnowCoverSum2000.2020Mean","SnowDepthSum2000.2020Mean","SnowWaterSum2000.2020Mean","PreWin2000.2020Mean","SnowCoverWin2000.2020Mean","SnowDepthWin2000.2020Mean","SnowWaterWin2000.2020Mean","SoilEvapSum2000.2020Mean","PlantTransSum2000.2020Mean","SoilEvapWin2000.2020Mean","PlantTransWin2000.2020Mean","TemSum2000.2020Mean","SoilTemSum2000.2020Mean","TemWin2000.2020Mean","SoilTemWin2000.2020Mean","AmSum2000.2020Mean","SoilWaterSum2000.2020Mean","AmWin2000.2020Mean","SoilWaterWin2000.2020Mean"
"11",0.15282007797271,0.340635890652557,1,0.0146318274327004,17.3815287882128,0.387424619249706,0.114514274361693,0.00284884380075912,37.7118744488536,0.448615359531158,0.121420309727224,203.714991181658,24.1234567901235,39.9396119929453,2.84402116402116,0.612708046098547,4.37379044359536,-13.328214627669,-9.65643026541428,-5.7580531367549,0.320095768681279,-24.8176265978939,0.250316954023483
"12",0.158132825484765,0.310196741854637,1,0.0140279976847131,13.6676966667972,0.0249343655362364,0.00622664756743034,0.00251570500310044,30.9461997278352,0.071699022947995,0.0130242867178985,195.995187969925,23.9995989974937,36.7034586466165,2.96421052631579,1.1415853820648,4.94786256871427,-12.6841434972726,-9.44371892917921,-5.63649245336238,0.278136509104181,-24.8337383834342,0.211412230629471
"13",0.163142822966507,0.375400432900433,1,0.0130579510739322,13.94189453125,0.0239400492086039,0.00554228826690718,0.00251305476482566,30.9051575323548,0.0702446831597222,0.0121580224704605,183.981991341991,24.084329004329,36.8186147186147,2.83125541125541,0.841523148177524,4.68315826460054,-12.8277442612861,-9.63002576071116,-6.15011738038163,0.281183996929923,-25.4519188554772,0.214677422593682
"14",0.167998355263158,0.354291201636905,1,0.0138636900839109,14.2499501061818,0.0654807923332093,0.0176664782421929,0.00236164696800264,32.5845327225942,0.110634334503658,0.0239430443635063,203.7075,27.2575595238095,39.5573214285714,3.19607142857143,1.14041605147107,5.01369653126551,-12.6139524429563,-9.01431279258121,-5.86615552145335,0.290421164225018,-24.9617566789899,0.219887409891401
"15",0.172709457236842,0.364664868551587,1,0.0127438402659565,12.1050800141834,0.0279338776119172,0.00690685508270112,0.00246321035575565,30.4902985587953,0.0785237872411334,0.0153671104520086,182.713571428571,25.0986904761905,38.4200595238095,2.97208333333333,1.77494334871809,5.43033800882009,-12.1457427978515,-8.99389725942459,-5.89559384300592,0.265835835820153,-24.7160482739645,0.207239026115054
"16",0.177620350877193,0.392433650793651,1,0.0133253478762702,11.2191354580026,0.012427662037037,0.00196677172625506,0.00211199471639403,27.6841499255952,0.0406372974537037,0.00653746387945912,197.346234920635,28.4520634920635,35.387073015873,3.55001904761905,1.9246348079298,5.5594777231368,-11.9039775061229,-8.88122429741752,-5.57424526638454,0.277142540664269,-24.6745460340712,0.20918707953559
"17",0.182883815789474,0.382918452380952,1,0.0138762328148178,12.4254475911458,0.0137175060453869,0.00216156679486472,0.00224885271316268,29.3367115807912,0.0440990629650298,0.00711373790862068,200.968142857143,28.1310952380952,38.9810952380952,3.35919047619048,1.35107075524711,5.23889019678512,-12.4306603325738,-8.97170230926028,-5.78136029924662,0.273111906505766,-24.8461612761967,0.206899057115827
"18",0.187872986683576,0.390343660355709,1,0.0146613451461073,11.8973767092178,0.0130425907499044,0.00201715367956083,0.00199647456454229,27.8200114445879,0.0338484705189807,0.00498871959220111,213.511554790591,29.2648995983936,36.5680321285141,3.717223178428,1.46615404459871,5.36587383586151,-12.2468026011458,-8.92303765202642,-5.68322598837965,0.277737414501757,-25.0123011916061,0.208573732943306
"19",0.192685235816815,0.413943207586065,1,0.0135846665240731,11.788088353239,0.0216573016517213,0.00526248320086276,0.00257114858148964,30.0995995107323,0.0786258632240775,0.01426610777585,215.10293135436,31.0488559059988,40.7962399505257,3.74075448361163,2.2140697638882,5.8627140564959,-11.5516188993279,-7.89086377252573,-5.23245422136803,0.272052661877665,-24.0914120314171,0.217219976906038
"20",0.197920864661654,0.417759637188209,1,0.0145793087682877,11.242976205239,0.0166822045658541,0.0033964473734457,0.0022225518207979,27.7312808912628,0.0486372229013133,0.0078285770351384,225.878594104308,32.2915192743764,41.3003174603175,4.10176870748299,2.06426371417981,5.81254903803428,-11.3489264340447,-7.94910150298724,-5.08816004931158,0.281532095853614,-24.2091480719349,0.215689359969112
"21",0.202600599600267,0.401807112718505,1,0.0150161633731509,12.988180395444,0.0186662357783303,0.0034848893050427,0.0023476608559038,33.23539551468,0.0602797281557665,0.00963290082131712,234.48771549126,33.0783363471971,44.1454370102471,4.0640385774563,1.39111328339612,5.19003627685892,-12.2475447906316,-8.47643427895759,-5.46953114392119,0.282136731246449,-24.3821924811653,0.219309674416868
"22",0.207930346135609,0.464496782496783,1,0.014015131434389,12.1535362092003,0.0188036809130559,0.00403437811503607,0.00229419250183733,29.0461970061579,0.0586008720774346,0.0102877304582284,216.367773487773,32.4950321750322,39.3401973401973,3.88732732732733,2.02028677127709,5.66552209339992,-11.8076559055044,-7.68512340858224,-5.53264888205377,0.291192680848748,-24.2548044286264,0.244721770371795
"23",0.2130852527358,0.430035549269213,1,0.0143136947843601,12.1576845324041,0.0209386172992299,0.00487296041332474,0.00262181134777606,31.765615024114,0.075189633918749,0.013473103148709,229.792965582273,36.8558227251297,45.0184629891561,4.45137199434229,2.10772284292379,5.70904997556294,-11.7035363570973,-7.65534624755895,-5.39404016830776,0.287927609877861,-24.0720835679585,0.238020962108592
"24",0.217892359932088,0.43540256016385,1,0.0146196410596973,12.752116802142,0.0217492252837515,0.00499894843204861,0.00238522223843212,30.7231406143326,0.0702431622290493,0.0121911466884662,228.73171530978,35.716661546339,41.0881310803891,4.61017921146953,1.95254014720486,5.29999910983888,-11.7489416838302,-7.73926208516926,-5.31291831479295,0.304079005327174,-24.3727881282318,0.254020610183635
"25",0.222791607396871,0.44801093951094,1,0.0147569460785657,15.0638280579687,0.025283025771307,0.00538671522987395,0.00252568170621141,34.655082537895,0.0701111965760403,0.0115393737210372,226.685645645646,35.9556241956242,43.3722522522523,4.11812955812956,1.35593785204536,4.96816136771888,-12.3819752024799,-8.42977235440306,-5.45105612858601,0.312166655573333,-24.3661710966337,0.262735355638493
"26",0.227916158818098,0.475416353383459,1,0.0157276468266419,15.3837129172758,0.137092745426935,0.0399686683356281,0.00296902063236922,36.2916110534583,0.216214432021895,0.0529579293658162,237.607351712615,39.5665497076023,46.3112447786132,4.51508771929825,1.64333794598328,5.1348156828364,-12.1799708749616,-7.81145929789615,-5.01134111472935,0.312854409914965,-23.898760286064,0.25840952614827
"27",0.232732440191388,0.533116233766234,1,0.0155943800194664,12.8482021667569,0.0162878787878788,0.00279733456918516,0.00235382132480553,31.9537799873737,0.0580397304518398,0.0097585837734382,236.543064935065,37.4138528138528,44.4574891774892,4.66801731601732,1.99402839033121,5.5030452623684,-11.655833115791,-7.42807517223714,-5.12171223517962,0.309205414963319,-23.9756582725272,0.25763803897654
"28",0.237724082934609,0.490678138528139,1,0.0150361376354422,12.8711463594276,0.02178774037498,0.00511762716266729,0.0027488455907298,32.890104699024,0.0768676973104056,0.0139098077204932,232.932217412217,40.934987974988,46.6685521885522,5.00455988455988,2.31179130594569,5.97760544129056,-11.5180845049304,-7.07095711668158,-5.2998131225253,0.310670207703899,-23.6234574134904,0.27107313142978
"29",0.242885984624483,0.531373461744248,1,0.0141587224157923,10.8886422663635,0.0128798439729356,0.00211030233133832,0.00255453764375529,31.1359207101614,0.0625147172340378,0.0106492783267676,230.90709470305,43.2595826645265,46.7148635634029,4.87516318887105,2.74243406183862,6.26918839450741,-11.1516106962201,-6.5138597586713,-5.58053409201543,0.307797806986262,-23.7893749658194,0.278539300751554
"30",0.24760927631579,0.570281287202381,1,0.0155409764701024,13.4580632285466,0.0260238405257936,0.00643093160220555,0.00300850762486938,33.219825187562,0.100374348958333,0.0188573741723621,248.777380952381,43.8382857142857,51.2914761904762,5.25995238095238,2.2429404849098,5.74834502689425,-11.3262094164651,-6.48731665232822,-5.02374911838105,0.33830710062905,-23.3800218370226,0.297962486933148
"31",0.252768782249742,0.553579831932773,1,0.0152524167579583,13.3145991686605,0.0219719723827031,0.00502354379684206,0.00295372309446566,36.0306559472747,0.0947112134784469,0.0174125138747889,233.149467787115,42.6806349206349,48.8401120448179,4.91873015873016,2.68325692778471,6.14257344145885,-11.257499422702,-6.67514124614145,-4.98208335213966,0.326217730914252,-22.9190365195014,0.291420182371451
"32",0.257920052631579,0.567578571428571,1,0.0147615961220972,12.5612698412698,0.017446056547619,0.00328212609366765,0.00285761890365581,37.1635966951885,0.0839711216517857,0.0144952053493924,239.963771428571,45.7809904761905,49.9612571428571,5.14038095238095,3.00995138985772,6.54116578117252,-11.1393028719463,-6.46227371458021,-4.77252589634484,0.29768668644012,-22.1828260439918,0.270977191016788
"33",0.262824927703875,0.572076007326007,1,0.0147076816017064,13.1722373143969,0.0256055096317373,0.0064894166184869,0.00339305095493934,38.766144538745,0.120292467948718,0.02301544322199,228.158534798535,46.4431606488749,53.1969858712716,4.84110936682365,2.99033366305948,6.42191706826588,-11.1433472664469,-6.42038438212448,-4.63843584205389,0.322888060096835,-22.3175394970814,0.292861069473488
"34",0.267496067090804,0.584377617200726,1,0.0160611088454779,15.6882413221699,0.0236800649747078,0.00465702723608411,0.00276073335985646,37.5257997830542,0.0776586926838043,0.0134864539640977,248.879874411303,45.4319623233909,50.4784092098378,5.14532705389848,2.00850542495333,5.58440051116228,-11.7577243173474,-6.82014253258016,-4.85574918966858,0.35457474412291,-22.6939257286573,0.317925886190439
"35",0.272835087719298,0.623285976158345,1,0.0155446340728566,13.7082878240105,0.0165851672199328,0.00267725025777852,0.00260933174156803,33.2217436787749,0.0620171838433557,0.0105473306249883,234.911794871795,49.2642246642247,48.7615628815629,5.90393162393162,3.08391857465499,6.41292958738946,-10.5602806864495,-6.057722575615,-4.49102748301049,0.352649156184618,-22.323436290227,0.321445398326807
"36",0.277659672830726,0.644480587730588,1,0.0154046512422367,14.1555878562715,0.0240068472490347,0.00528726082715493,0.00312212111997608,36.5434205829714,0.0966595781048906,0.0176224840500487,246.223474903475,49.5953153153153,53.3983011583012,5.51042471042471,2.77709645484458,6.24335913803385,-10.9661795938132,-6.02335023753173,-4.46579163697387,0.34577154243826,-22.1412532379268,0.31508314082777
"37",0.283080966952264,0.628544557357827,1,0.0183450241243598,14.6904156284607,0.0360895539174972,0.0102003081868433,0.0037317692851031,40.2125905185839,0.144029901053202,0.0279389386161221,262.315481727575,50.2274197120709,54.9150387596899,5.85262458471761,2.75572325635021,6.17156898721027,-10.7039839228126,-5.7367504515565,-3.87887549923106,0.356621648958135,-21.5185032931497,0.3199686238404
"38",0.287809629186603,0.631091797173415,1,0.0156894000286909,13.3547692677331,0.0381692553323413,0.0107616877659059,0.00378544183020568,37.5403270638866,0.14345014387739,0.0277098666709911,234.315930735931,49.7098701298701,55.9870562770563,5.95251082251082,4.19334493749932,7.38155951341684,-9.71058195039822,-4.92582696471549,-3.60677625427684,0.336283554418434,-21.114696182317,0.315295120338341
"39",0.292965286812537,0.672560540395934,1,0.0163689503767432,14.2073121837101,0.0281053015482879,0.00705952641796849,0.00383844862632518,39.972462400515,0.134109880785179,0.0263022606823987,241.707565543071,52.6449652220439,58.4856928838951,6.1655644729802,3.62719846765948,6.87151915154103,-10.223934319314,-5.41276263677011,-3.71941357580801,0.352943187731992,-21.1091848156723,0.332603725367356
"40",0.297935542560104,0.697384590379362,1,0.0165851493879089,12.762979880095,0.0305064308066334,0.00806416087867278,0.00335072115202465,36.6542004243827,0.118327397027484,0.0220130358446866,262.902669018225,54.5981422692534,58.1289594356261,6.44463256907701,3.29138549380088,6.70926272246318,-10.3683767412542,-4.79487019964415,-3.85552930732857,0.354614722782459,-21.4082279828023,0.32818922864767
"41",0.302793927125506,0.716074185463659,1,0.0170983842632143,13.1502553745857,0.0465878057953951,0.0143563145641338,0.00432401749066915,37.4336330986722,0.177642476261338,0.0359261669290018,259.395960230246,56.0753113553114,61.4348090005233,6.77391941391941,4.2232430527769,7.47813167149499,-9.37830363881954,-4.02805631708435,-3.24144044533752,0.348363893975684,-20.5862955271376,0.32749268248841
"42",0.307833659730722,0.711546594684385,1,0.01787588274731,11.2557216685124,0.0254118938030639,0.00651123911835427,0.00346468802445704,32.9651851323136,0.12069964628899,0.0233953066002447,270.53838316722,57.3028571428571,57.99357696567,7.20093023255814,4.50172688430332,7.79674508568988,-8.66386086656491,-4.07487557412248,-2.86305295170429,0.33669986774139,-20.6507541525535,0.306294297239093
"43",0.312646563467492,0.743896169099219,1,0.0172552503411173,14.4002290499533,0.0258547429388422,0.00596697501886904,0.00303195207574762,35.880853721697,0.104339092407796,0.0199751335699685,260.58756302521,56.3762913165266,54.1879663865546,6.42805602240896,2.90891894172222,6.16587729859199,-10.4850504300841,-5.41587371968642,-4.02130970674401,0.372449283261482,-22.2113661423228,0.338288960603773
"44",0.317978125,0.774659493284493,1,0.0174513554084981,11.5798638560785,0.0237202316364914,0.00621084939865839,0.00347898832419939,34.2383338887855,0.112222822885665,0.0220529380298796,259.148928571429,62.178373015873,58.5467857142857,6.7090873015873,3.95422959907979,7.24830340027181,-9.4456663262907,-4.36446567111543,-3.5225730451957,0.352778587391768,-21.1263776183759,0.326184279073483
"45",0.322901845522898,0.751615110286539,1,0.0176855061690399,11.9909162173392,0.027931378517316,0.00728857529529516,0.00334154064837527,34.7617127106524,0.125582998350855,0.0239746846309325,267.511193568336,58.8840074211503,58.2038342609771,6.90186765615337,4.3876661792536,7.74949199210196,-8.76927517348526,-3.84751253051378,-2.98283771993791,0.353294179110742,-20.5487259228827,0.326583873313915
"46",0.327993994601889,0.766691478696742,1,0.0183221936022397,14.3869804782891,0.0242907501208282,0.00485355338770828,0.00275448715326891,34.2057359235094,0.0813219802477615,0.0139508872290282,249.261782661783,62.0574358974359,51.0915750915751,6.61260073260073,3.51002335818164,6.75341702602142,-9.68400602794826,-5.00222226718502,-3.72405866623699,0.345339191702259,-21.5136360463448,0.313281550269618
"47",0.332743935926773,0.780237370600414,1,0.0174088870311345,14.6206621933949,0.0341472252774902,0.00909425758728631,0.00387432826934154,42.8666132893375,0.166215565332413,0.0329873675391788,239.6788957902,57.7271497584541,55.0983574879227,5.41112491373361,3.63840417293729,6.80822049832659,-10.329688170446,-5.15161527287473,-3.29156830346469,0.335412186262167,-20.9205163422578,0.309240802337527
"48",0.337820992822967,0.802444518716578,1,0.0185690960540844,12.4246461546266,0.0352267971286526,0.009933568956532,0.00385865502405277,34.6728034741951,0.156765848355204,0.0315211172743793,267.174935064935,64.1451948051948,56.0051948051948,7.42238095238095,4.28388024312252,7.6937843708077,-9.0101030402025,-3.69490886209328,-3.02697838016745,0.347931289397621,-20.6605299736342,0.31357383177566
"49",0.342993527738265,0.802016220001514,1,0.0185627606507867,11.6954788214554,0.0471896282443157,0.013620680056637,0.00377749470714397,33.1784237502011,0.158318858758312,0.034651755366086,262.577606177606,65.0414414414414,57.967824967825,7.69925353925354,4.53625879799131,7.79744209934336,-8.57726054083168,-3.66655426745451,-2.89320300481492,0.340784986865004,-20.1547789008665,0.307375910761836
"50",0.348022631578947,0.831849404761905,1,0.0195533789689632,15.3369316948785,0.454327295696925,0.134385610194433,0.00313671867216412,35.8906120179191,0.530223059275794,0.147003173638904,282.468619047619,63.3234761904762,57.8537142857143,6.81119047619048,3.17223735990981,6.16484253898501,-10.0287304590619,-4.70484846811444,-3.33790772453184,0.381636836036803,-21.3387736971416,0.346865637340243
"51",0.352710889292196,0.847628167235064,1,0.0192981171278825,15.6583257075579,0.331557044363483,0.0974983247695363,0.00350482359063729,38.8130159870462,0.42837526084428,0.114267276338669,260.189162561576,72.6340448823208,58.8545155993432,7.44455391351943,3.59570872378687,6.85433628282025,-9.77872492903839,-4.38262066241706,-3.04172325141235,0.362587104550984,-20.6672231444867,0.328411058447827
"52",0.357970194508009,0.866514131796884,1,0.0182550946317342,14.2411900448585,0.0465785435267857,0.013889818046733,0.00417535230392268,38.5910053134705,0.145910754049129,0.028643448489382,254.609855072464,66.3209937888199,57.2953209109731,6.80132505175983,4.09154388764714,7.30737181901111,-9.59369050862459,-4.5022408053001,-2.81388641841825,0.342042642597333,-20.549705485363,0.309957433191145
"53",0.362816279069767,0.884256166943522,1,0.018224286912975,14.1575564091916,0.0215632317910207,0.00422918396094665,0.00298701726027774,37.0593592466662,0.088222454376615,0.0154171459082529,253.347862679956,63.608992248062,54.9840531561462,6.82538205980066,3.72788383509236,6.87621416589704,-9.88028121165304,-4.8363163877299,-3.32163412066654,0.353962548679424,-21.2022652108892,0.322370191921207
"54",0.367897543859649,0.913078682539683,1,0.0185551567773077,11.8786098710317,0.0208660920965608,0.00441442691459858,0.00310254986325094,33.4636049107143,0.092462074239418,0.0167060674435247,265.791746031746,73.0695619047619,57.3679238095238,8.09716825396825,4.13626241209648,7.27375496354686,-9.07395043105673,-3.97150042175613,-2.91524973067023,0.369738349712715,-20.8540152801029,0.33634849104301
"55",0.372960068649886,0.902166071428571,1,0.0183876202757567,12.9441657635654,0.0258747782684179,0.00591137205180503,0.00364340851824121,36.635944374353,0.125450960926717,0.0254121194468275,258.668447204969,76.4886128364389,57.9161904761905,7.84587991718427,4.55576928285505,7.48629201990397,-9.0094837280863,-3.83196695668684,-2.62311368722433,0.357380808428125,-20.4035056883586,0.328476286493884
"56",0.377893808049536,0.950882394220846,1,0.0174664628778466,14.4581196020075,0.025414514764239,0.00572354363905393,0.00386827129406176,41.767589431606,0.127576903157096,0.024903804625895,247.411988795518,75.5891540616247,58.1893109243697,7.61263865546219,3.75489251344257,6.67940127589125,-10.1183038877172,-4.80908063787036,-3.13732606120245,0.368528596537899,-21.1117321481001,0.346609115244405
"57",0.3829706331045,0.953742696112261,1,0.0173424648675176,15.721202751179,0.0288011802320566,0.00603317682403572,0.0030878016533766,40.2687139658098,0.112404769992236,0.0204325200553211,234.749482401656,75.0975293305728,51.1428571428571,6.58628019323671,3.58264710448492,6.35042340945782,-10.3108088607209,-5.04056099873451,-3.53381264043559,0.361947983907836,-21.6887947077254,0.336568440572679
"58",0.387763762855414,0.941468582375479,1,0.0174962874651669,11.9481030349161,0.0204215770958767,0.00439602796710814,0.00392729756151335,41.0850118947843,0.147315103453977,0.0295958538121539,232.08240831965,77.6838095238095,54.7695238095238,7.42594417077176,5.22365801024235,8.06072575611436,-8.77572967412369,-3.83609648372019,-2.28943694416915,0.344921502508488,-19.787202426609,0.326708813997717
"59",0.39304898245614,0.991914920634921,1,0.0186954898867395,14.1425865988757,0.0255746734457672,0.0059963094115888,0.00439582659376186,42.725679770172,0.166368220899471,0.0345881416684105,238.297396825397,76.1436444444444,58.0828444444444,7.04695873015873,4.17504403412029,7.07085855150982,-9.83153620321283,-4.45546206196778,-2.91227829383162,0.360832316080729,-20.7081129156849,0.333783089773996
"60",0.397811703601108,0.966553602756892,1,0.0176613066252386,13.6274587428859,0.0215781967940685,0.00437679675189076,0.0034247671877248,41.0567395458046,0.114731306619413,0.0211637829778188,241.835739348371,81.9726817042607,54.8035588972431,7.7996992481203,4.05449897300831,7.0947226388114,-9.71512773684291,-4.30853987640404,-3.12784106414716,0.345410005191813,-20.8264592399374,0.323606843239283
"61",0.402599323308271,1.00620286430362,1,0.0186834668370814,14.1525423841412,0.0229062588577097,0.00461766627910726,0.00362374398993112,40.4002105920493,0.119710397179705,0.0230225085130895,254.609142857143,84.2524081632653,58.7455782312925,8.27755102040816,4.09939213620835,7.00273820180743,-9.56120096842446,-4.3091527891267,-2.60802870423883,0.360321332105433,-20.1659776614096,0.334341506785006
"62",0.407889473684211,0.981454965986395,1,0.0189266345201785,15.0156473657171,0.304669563137755,0.0906451258799927,0.00485895012501165,46.0743290284864,0.457922667765023,0.120859289385564,244.655455782313,80.3742585034014,59.9174965986395,7.48625850340136,4.54528149455585,7.21174117799791,-9.75577805707242,-3.91563618977863,-2.42744148237092,0.362124758350606,-19.9585630940201,0.336913678435241
"63",0.41265051264525,1.01546300762729,1,0.0186414619801188,15.8445759814342,0.0295081515087095,0.00632832276897316,0.00376420971719531,44.2164596780947,0.141544088042414,0.0267184884050315,248.621001855288,79.2890043290043,59.3728138528139,7.34852195423624,3.67353265652632,6.57901369188035,-10.1955915096788,-4.46652572528032,-2.94117125458283,0.365781598080313,-20.9248816526936,0.337357119416925
"64",0.417931941923775,1.01721966798074,1,0.0194825175316252,15.4954945564792,0.0373567672698869,0.00980952029201241,0.00421214515660206,46.260515195961,0.168596183833926,0.032637292158645,256.329545703339,89.1549863163656,63.343798576902,7.51654077723043,3.56368349601136,6.60004660598208,-10.4450400617126,-4.1215196358594,-2.83463053196107,0.359821441377564,-20.4035751445779,0.330885120343823
"65",0.422688174139051,1.04815778644141,1,0.0185808702923128,14.293535014636,0.0272828942533804,0.00609235886893926,0.00380056879087085,43.9268401017171,0.145913995903145,0.027212226108175,254.879670781893,92.3102175191064,63.4677954144621,8.24282186948854,3.8135765992168,6.77224516691987,-10.1168513288129,-4.13223015487881,-2.73366567472275,0.380447918448802,-20.0456815946483,0.352569518779835
"66",0.427686803966438,1.05643119392685,1,0.0185984370953939,15.4250228246492,0.0580970442977916,0.0162625584844778,0.00473664119910396,49.0919058312486,0.191595070055498,0.0390377075391883,253.143354037267,91.0394478951001,67.0425396825397,8.25407867494824,3.70966133484492,6.50298978964819,-10.4166512070948,-4.06077788681826,-2.73219298895182,0.393337085654551,-20.286124987588,0.368263060344014
"67",0.432957063711911,1.07427982840874,1,0.0180065415355774,16.5129111026264,0.0422968023900898,0.0115519226244717,0.00449649303013978,50.6367929915936,0.202294065241228,0.0419801798281116,240.036240601504,77.8834085213033,58.921052631579,6.35784461152882,4.02295730960501,6.62328362460923,-10.5210004508545,-4.47684760862522,-2.82655195269666,0.374255107857331,-20.2739663540769,0.349633420021612
"68",0.437746792763158,1.08970305989583,1,0.0197200961772199,14.116204398019,0.0260146610320561,0.00588836284383895,0.0039130914855177,45.2933817061167,0.140723334418403,0.0272989621947682,259.754226190476,97.3330952380952,64.6207142857143,9.16440476190476,4.24119357154485,7.11917496938556,-9.70772303021141,-3.7379688565693,-2.37400725833952,0.373382322371952,-19.464951820979,0.346041679382324
"69",0.442924771929825,1.13940052742969,1,0.0176890793947376,13.7605811838624,0.0440803778108466,0.0114579993959457,0.00460610353117436,46.6615434854497,0.180248635912698,0.0373913872935785,233.128431746032,98.9441523809524,63.1155301587302,8.51631746031746,4.74173653577372,7.37104290997543,-9.47691008714139,-3.72202104840957,-2.31562237451945,0.366191711425781,-19.7588945790447,0.346800561329675
"70",0.447742614601019,1.09576278161802,1,0.0208090097370847,16.9807150990997,0.0362439862817887,0.00839104345581763,0.004354859905587,52.0466186502603,0.17995043349441,0.0341029906154879,259.980583717358,97.2409626216078,65.8697798259089,7.97566820276498,3.19421894798144,6.15613706933496,-10.8955965697429,-4.07300077777892,-2.84144664060581,0.38851317343685,-20.4335198483953,0.357467067996518
"71",0.452964947368421,1.12504915833702,1,0.0207261536915335,17.621339750744,0.0529096137152778,0.0133210539439368,0.00471086757970955,56.4663656374008,0.211333782862103,0.0412610935786414,255.168114285714,100.493942857143,68.426780952381,8.47740952380952,3.36154985215931,6.18739314972411,-11.058852258107,-4.15759939042347,-2.61550735715833,0.39117316230895,-19.739722125341,0.363748779296875
